[0.02, 0.04, 0.04666666666666667, 0.04, 0.058, 0.065, 0.06142857142857143, 0.06375, 0.06, 0.058, 0.066, 0.073, 0.079, 0.099, 0.114, 0.144, 0.199, 0.253, 0.338, 0.572, 0.933, 1.373, 1.873, 2.433, 3.09, 3.801, 4.477, 5.032, 5.638, 5.996, 6.25, 6.462, 6.736, 6.82, 6.824, 6.842, 6.805, 6.759, 6.835, 7.115, 7.184, 7.209, 7.173, 7.258, 7.216, 7.135, 7.213, 7.429, 7.456, 7.198, 7.229, 7.23, 7.258, 7.313, 7.46, 7.576, 7.539, 7.515, 7.532, 7.637, 7.699, 7.804, 7.728, 7.762, 7.85, 7.804, 7.902, 7.996, 8.05, 8.096, 8.21, 8.23, 8.373, 8.51, 8.432, 8.481, 8.643, 8.647, 8.706, 8.981, 8.939, 9.005, 9.183, 9.228, 9.448, 9.598, 9.545, 9.683, 9.697, 9.626, 9.825, 9.928, 9.846, 9.869, 9.722, 9.835, 9.887, 9.93, 9.968, 9.947, 9.865, 9.906, 9.977, 10.221, 10.413, 10.495, 10.668, 10.792, 11.033, 11.064, 11.217, 11.383, 11.581, 11.4, 11.478, 11.534, 11.498, 11.513, 11.519, 11.708, 11.916, 11.906, 11.886, 12.146, 12.355, 12.455, 12.743, 12.89, 13.005, 13.276, 13.258, 13.466, 13.671, 13.642, 13.716, 13.84, 13.91, 13.962, 13.975, 14.134, 14.227, 14.413, 14.576, 14.905, 14.901, 14.985, 15.294, 15.553, 15.751, 15.743, 16.124, 16.521, 16.521, 16.687, 17.073, 17.415, 17.368, 17.502, 17.782, 17.96, 18.034, 18.037, 18.536, 18.546, 18.715, 18.736, 18.93, 19.112, 19.344, 19.78, 19.927, 20.122, 20.087, 20.489, 20.587, 20.914, 21.193, 21.609, 21.868, 22.005, 22.331, 22.402, 22.744, 22.859, 23.051, 23.135, 23.128, 22.952, 22.994, 22.986, 22.937, 22.967, 22.874, 22.778, 22.905, 22.854, 23.023, 23.112, 22.929]
[0.05, 0.055, 0.056666666666666664, 0.05, 0.052, 0.06333333333333334, 0.08714285714285715, 0.09625, 0.10888888888888888, 0.139, 0.166, 0.24, 0.313, 0.445, 0.569, 0.725, 1.135, 1.606, 2.127, 2.667, 3.207, 3.617, 4.095, 4.628, 5.154, 5.578, 5.835, 6, 6.075, 6.203, 6.244, 6.399, 6.517, 6.606, 6.615, 6.716, 6.726, 6.817, 6.855, 6.73, 6.837, 6.951, 6.992, 7.066, 7.121, 7.129, 7.077, 7.021, 7.063, 7.128, 7.054, 7.114, 7.08, 7.025, 7.115, 7.155, 7.3, 7.283, 7.368, 7.578, 7.598, 7.617, 7.649, 7.709, 7.801, 7.845, 7.782, 8.03, 8.047, 8.01, 8.127, 8.141, 8.309, 8.319, 8.317, 8.38, 8.399, 8.387, 8.494, 8.625, 8.796, 8.83, 8.707, 8.847, 8.927, 9.076, 9.167, 9.321, 9.353, 9.402, 9.501, 9.596, 9.796, 9.674, 9.802, 9.68, 9.863, 9.776, 9.864, 9.981, 10.014, 10.086, 10.08, 10.264, 10.144, 10.288, 10.312, 10.369, 10.523, 10.529, 10.583, 10.615, 10.695, 10.806, 10.928, 11.14, 11.324, 11.438, 11.379, 11.554, 11.605, 11.782, 12.072, 12.111, 12.22, 12.315, 12.536, 12.709, 12.947, 13.063, 13.212, 13.427, 13.301, 13.507, 13.784, 13.981, 13.938, 13.938, 13.982, 14.059, 14.303, 14.376, 14.578, 14.655, 14.786, 14.76, 14.801, 14.936, 15.147, 15.344, 15.473, 15.56, 15.949, 16.186, 16.138, 16.254, 16.458, 16.87, 17.035, 17.096, 17.364, 17.636, 17.672, 17.874, 18.295, 18.638, 18.99, 19.123, 19.324, 19.503, 19.447, 19.506, 19.742, 19.848, 20.057, 20.163, 20.352, 20.502, 20.675, 20.942, 21.237, 21.452, 21.573, 21.793, 21.673, 21.717, 21.945, 21.916, 21.908, 21.935, 21.877, 21.897, 21.878, 21.821, 21.881, 22.007, 21.85, 22.008, 22.061]
[0.09, 0.1, 0.12, 0.1225, 0.134, 0.145, 0.16428571428571428, 0.22875, 0.2677777777777778, 0.324, 0.418, 0.566, 0.922, 1.486, 1.891, 2.434, 3.09, 3.619, 4.104, 4.613, 5.205, 5.598, 5.857, 5.939, 6.194, 6.283, 6.247, 6.296, 6.472, 6.544, 6.5, 6.585, 6.593, 6.652, 6.62, 6.651, 6.68, 6.751, 6.812, 6.857, 6.903, 6.962, 7.085, 7.035, 7.079, 7.171, 7.223, 7.185, 7.149, 7.034, 7.087, 7.171, 7.263, 7.316, 7.464, 7.49, 7.579, 7.714, 7.729, 7.974, 8.005, 7.989, 7.928, 7.981, 7.963, 8.011, 7.961, 8.006, 8.049, 7.982, 8.08, 8.215, 8.322, 8.398, 8.36, 8.461, 8.726, 8.684, 8.875, 8.963, 8.953, 8.911, 8.864, 8.963, 9.089, 9.143, 9.044, 9.215, 9.248, 9.289, 9.493, 9.641, 9.886, 9.858, 9.978, 9.995, 10.092, 10.135, 10.015, 10.141, 10.235, 10.193, 10.212, 10.328, 10.333, 10.427, 10.459, 10.449, 10.644, 10.681, 10.584, 10.699, 10.597, 10.68, 10.873, 10.887, 11.071, 11.35, 11.449, 11.556, 11.713, 11.834, 12.04, 12.235, 12.203, 12.379, 12.292, 12.325, 12.361, 12.407, 12.446, 12.489, 12.588, 12.584, 12.691, 12.759, 13.029, 13.152, 13.176, 13.386, 13.615, 13.787, 13.784, 13.897, 14.26, 14.461, 14.612, 14.593, 14.873, 15.039, 15.116, 15.235, 15.589, 15.863, 15.752, 15.81, 15.853, 16.011, 16.188, 16.259, 16.476, 16.806, 16.842, 16.985, 17.357, 17.743, 18.126, 18.481, 18.667, 19.075, 19.397, 19.489, 19.694, 19.94, 20.232, 20.357, 20.494, 20.649, 20.995, 21.145, 21.275, 21.63, 21.959, 22.176, 22.208, 22.204, 22.438, 22.635, 22.749, 22.799, 22.824, 22.828, 22.955, 22.995, 22.997, 23.137, 23.075, 23.22, 23.048]
[0.04, 0.04, 0.04666666666666667, 0.055, 0.064, 0.058333333333333334, 0.06285714285714286, 0.08125, 0.10444444444444445, 0.124, 0.152, 0.206, 0.297, 0.386, 0.562, 0.903, 1.427, 1.89, 2.365, 2.961, 3.502, 4.047, 4.575, 5.129, 5.584, 6.038, 6.154, 6.38, 6.524, 6.596, 6.593, 6.717, 6.781, 6.813, 6.831, 6.692, 6.634, 6.643, 6.653, 6.709, 6.88, 6.869, 6.986, 6.952, 6.874, 6.939, 6.942, 6.979, 7.033, 6.916, 6.964, 6.964, 6.846, 6.923, 7.194, 7.241, 7.381, 7.41, 7.455, 7.475, 7.579, 7.608, 7.775, 7.823, 7.817, 7.767, 7.827, 7.886, 7.92, 8.035, 8, 8.136, 8.122, 8.174, 8.226, 8.351, 8.417, 8.485, 8.623, 8.913, 9.055, 9.113, 9.192, 9.25, 9.337, 9.451, 9.524, 9.432, 9.414, 9.34, 9.248, 9.312, 9.22, 9.436, 9.559, 9.629, 9.712, 9.853, 9.929, 9.907, 10.084, 10.034, 10.259, 10.263, 10.259, 10.368, 10.423, 10.401, 10.489, 10.574, 10.627, 10.712, 10.89, 10.98, 10.947, 10.955, 11.106, 11.281, 11.407, 11.656, 11.946, 12.204, 12.156, 12.336, 12.695, 12.943, 13.105, 13.202, 13.277, 13.289, 13.155, 13.175, 13.274, 13.285, 13.218, 13.212, 13.325, 13.558, 13.671, 13.844, 13.851, 14.123, 14.417, 14.639, 14.883, 15.122, 15.194, 15.288, 15.511, 15.59, 15.826, 15.968, 15.921, 15.912, 16.073, 16.25, 16.392, 16.513, 16.667, 17.005, 17.299, 17.367, 17.805, 17.944, 17.992, 18.031, 18.271, 18.497, 18.676, 18.834, 19.088, 19.384, 19.425, 19.854, 20.176, 20.565, 20.882, 21.205, 21.516, 21.785, 21.999, 22.141, 22.392, 22.615, 22.874, 22.972, 23.032, 23.157, 23.123, 23.169, 23.134, 23.249, 23.157, 23.079, 22.897, 22.802, 22.777, 22.723, 22.746]
[0.07, 0.055, 0.05333333333333334, 0.06, 0.076, 0.085, 0.09142857142857143, 0.115, 0.13666666666666666, 0.181, 0.249, 0.33, 0.418, 0.618, 1.049, 1.496, 2.002, 2.537, 3.109, 3.621, 4.127, 4.714, 5.359, 5.765, 5.935, 6.072, 6.182, 6.339, 6.403, 6.493, 6.525, 6.564, 6.512, 6.566, 6.74, 6.899, 7.134, 7.177, 7.213, 7.247, 7.275, 7.304, 7.39, 7.449, 7.36, 7.371, 7.228, 7.254, 7.291, 7.304, 7.41, 7.397, 7.273, 7.187, 7.194, 7.261, 7.315, 7.403, 7.455, 7.561, 7.671, 7.73, 7.899, 8.019, 8.15, 8.13, 8.106, 8.075, 8.189, 8.3, 8.263, 8.369, 8.404, 8.545, 8.47, 8.407, 8.509, 8.455, 8.539, 8.578, 8.775, 8.875, 9.097, 9.073, 9.286, 9.482, 9.609, 9.751, 9.642, 9.758, 9.77, 9.766, 9.714, 9.753, 9.691, 9.732, 9.682, 9.886, 9.942, 9.818, 9.704, 9.731, 9.653, 9.624, 9.814, 9.769, 9.87, 9.834, 10.007, 10.202, 10.379, 10.402, 10.526, 10.753, 10.606, 10.869, 10.873, 11.123, 11.307, 11.493, 11.615, 11.839, 11.926, 12.033, 12.524, 12.37, 12.471, 12.38, 12.306, 12.179, 12.386, 12.51, 12.819, 12.996, 12.882, 13.269, 13.477, 13.517, 13.847, 14.085, 14.17, 14.188, 14.135, 14.209, 14.353, 14.633, 15.019, 15.219, 15.219, 15.334, 15.459, 15.7, 15.917, 16.155, 16.428, 16.38, 16.342, 16.641, 16.897, 16.983, 17.021, 17.052, 17.126, 17.277, 17.531, 17.696, 18, 18.269, 18.433, 18.636, 19.037, 19.525, 19.912, 20.171, 20.269, 20.541, 20.644, 20.737, 21.017, 21.443, 21.512, 21.547, 21.754, 21.899, 22.138, 22.353, 22.509, 22.6, 22.771, 22.906, 23.135, 23.184, 23.183, 23.086, 22.941, 22.756, 22.682, 22.57, 22.268]
[0.02, 0.035, 0.04666666666666667, 0.06, 0.068, 0.07833333333333334, 0.07857142857142857, 0.09375, 0.1, 0.13, 0.152, 0.208, 0.331, 0.535, 0.784, 1.197, 1.713, 2.135, 2.599, 3.079, 3.615, 4.167, 4.657, 5.118, 5.476, 5.708, 5.715, 5.886, 5.998, 6.172, 6.324, 6.331, 6.312, 6.302, 6.398, 6.425, 6.64, 6.726, 6.83, 6.719, 6.742, 6.86, 6.939, 6.922, 6.945, 7.013, 6.984, 7.014, 7.042, 7.313, 7.389, 7.498, 7.644, 7.875, 7.981, 8.09, 8.146, 8.398, 8.474, 8.406, 8.269, 8.288, 8.224, 8.159, 8.187, 8.162, 8.224, 8.093, 8.257, 8.382, 8.523, 8.514, 8.56, 8.659, 8.706, 8.78, 8.92, 9.01, 8.913, 9.048, 9.213, 9.308, 9.378, 9.465, 9.515, 9.582, 9.591, 9.741, 9.751, 9.521, 9.564, 9.56, 9.631, 9.606, 9.516, 9.515, 9.49, 9.351, 9.491, 9.677, 9.595, 9.729, 9.893, 9.991, 10.059, 10.171, 10.308, 10.411, 10.436, 10.532, 10.735, 10.755, 10.781, 10.876, 11.148, 11.198, 11.296, 11.518, 11.738, 11.743, 11.663, 11.782, 11.89, 12.204, 12.225, 12.281, 12.437, 12.299, 12.31, 12.584, 12.855, 13.002, 13.152, 13.017, 13.064, 13.426, 13.55, 13.685, 13.796, 13.616, 13.732, 13.866, 14.05, 14.219, 14.556, 14.487, 14.659, 15.015, 15.243, 15.725, 15.877, 16.05, 16.262, 16.299, 16.433, 16.697, 16.842, 17.068, 17.297, 17.39, 17.43, 17.511, 17.51, 17.82, 17.849, 18.021, 18.202, 18.315, 18.435, 18.718, 19.102, 19.507, 19.771, 20.019, 20.301, 20.459, 20.918, 21.25, 21.501, 21.678, 21.919, 22.058, 22.298, 22.339, 22.533, 22.755, 22.554, 22.459, 22.597, 22.582, 22.595, 22.638, 22.517, 22.658, 22.677, 22.653, 22.705, 22.76, 22.688]
[0.04, 0.04, 0.04, 0.05, 0.056, 0.07166666666666667, 0.07571428571428572, 0.07875, 0.08777777777777777, 0.108, 0.146, 0.165, 0.22, 0.271, 0.373, 0.491, 0.783, 1.271, 1.798, 2.376, 2.905, 3.467, 4.007, 4.579, 5.138, 5.588, 5.955, 6.253, 6.416, 6.549, 6.64, 6.701, 6.836, 6.822, 6.87, 6.972, 7.008, 6.918, 6.882, 6.852, 6.983, 7.084, 7.184, 7.205, 7.126, 7.106, 7.194, 7.271, 7.415, 7.461, 7.53, 7.53, 7.565, 7.708, 7.777, 7.792, 7.877, 7.868, 7.868, 7.976, 7.903, 7.957, 7.896, 7.973, 8.109, 8.279, 8.194, 8.266, 8.274, 8.215, 8.18, 8.32, 8.479, 8.508, 8.52, 8.671, 8.792, 8.802, 8.849, 8.912, 9.08, 9.03, 8.919, 8.917, 8.979, 8.97, 9.067, 9.231, 9.342, 9.516, 9.525, 9.688, 9.827, 9.873, 9.885, 9.959, 10.13, 10.161, 10.191, 10.168, 10.269, 10.377, 10.413, 10.527, 10.654, 10.688, 10.588, 10.658, 10.761, 10.831, 10.87, 10.824, 10.861, 11.01, 11.059, 11.249, 11.297, 11.347, 11.513, 11.625, 11.767, 11.947, 11.982, 12.128, 12.248, 12.222, 12.517, 12.716, 12.786, 12.949, 13.129, 13.192, 13.31, 13.318, 13.454, 13.701, 13.55, 13.564, 13.586, 13.691, 13.688, 13.92, 14.123, 14.286, 14.508, 14.479, 14.669, 14.755, 15.025, 15.005, 15.194, 15.373, 15.612, 15.769, 15.939, 16.067, 16.269, 16.624, 16.734, 17.189, 17.457, 17.411, 17.637, 17.928, 17.959, 18.271, 18.609, 18.79, 19.102, 19.327, 19.395, 19.775, 19.819, 19.803, 20.216, 20.362, 20.659, 20.781, 20.784, 20.946, 21.358, 21.436, 21.731, 22.029, 22.118, 22.328, 22.244, 22.465, 22.551, 22.613, 22.506, 22.59, 22.628, 22.637, 22.601, 22.673, 22.65, 22.627, 22.776]
[0.05, 0.035, 0.04666666666666667, 0.0525, 0.064, 0.06833333333333333, 0.07142857142857142, 0.075, 0.09444444444444444, 0.11, 0.124, 0.151, 0.198, 0.255, 0.31, 0.427, 0.571, 1.019, 1.596, 2.067, 2.519, 3.145, 3.779, 4.404, 4.989, 5.51, 5.99, 6.215, 6.339, 6.55, 6.793, 6.871, 6.856, 7, 7.138, 7.179, 7.167, 7.211, 7.164, 7.139, 7.174, 7.26, 7.321, 7.133, 7.096, 7.168, 7.366, 7.321, 7.398, 7.444, 7.507, 7.438, 7.416, 7.573, 7.572, 7.598, 7.502, 7.666, 7.625, 7.703, 7.722, 7.85, 8.009, 8.038, 8.27, 8.161, 8.323, 8.175, 8.306, 8.377, 8.549, 8.523, 8.568, 8.544, 8.509, 8.6, 8.706, 8.845, 8.846, 8.833, 8.715, 8.738, 8.921, 8.955, 8.85, 9.181, 9.179, 9.345, 9.3, 9.361, 9.497, 9.698, 9.735, 9.922, 10.022, 9.962, 10, 9.944, 10.241, 10.398, 10.327, 10.311, 10.271, 10.332, 10.574, 10.761, 10.897, 10.967, 10.991, 10.984, 11.163, 11.222, 11.199, 11.324, 11.485, 11.468, 11.582, 11.766, 11.941, 12.14, 12.153, 12.216, 12.448, 12.611, 12.493, 12.409, 12.672, 12.781, 12.914, 12.919, 13.057, 13.214, 13.293, 13.354, 13.661, 14.032, 13.919, 14.103, 14.055, 14.282, 14.462, 14.799, 14.82, 14.927, 14.9, 15.039, 15.093, 15.282, 15.454, 15.568, 15.863, 15.873, 16.161, 16.297, 16.6, 16.554, 16.949, 17.066, 17.33, 17.482, 17.639, 17.812, 17.989, 18.298, 18.375, 18.629, 18.804, 18.744, 18.966, 19.096, 19.332, 19.459, 19.61, 19.751, 20.088, 20.518, 20.721, 21.271, 21.528, 21.821, 21.999, 22.386, 22.571, 22.63, 22.576, 22.482, 22.477, 22.605, 22.641, 22.704, 22.713, 22.597, 22.664, 22.875, 22.964, 23.156, 23.21, 23.025, 23.119]
[0.04, 0.04, 0.05333333333333334, 0.0675, 0.082, 0.09166666666666666, 0.10714285714285714, 0.1325, 0.14777777777777779, 0.191, 0.244, 0.301, 0.36, 0.496, 0.737, 1.247, 1.746, 2.226, 2.719, 3.25, 3.762, 4.285, 4.914, 5.416, 5.867, 6.045, 6.238, 6.443, 6.592, 6.583, 6.685, 6.794, 6.816, 6.968, 6.99, 7.008, 6.936, 6.918, 6.998, 7.128, 7.258, 7.328, 7.333, 7.289, 7.247, 7.307, 7.457, 7.55, 7.608, 7.61, 7.578, 7.563, 7.553, 7.552, 7.678, 7.65, 7.698, 7.723, 7.764, 7.814, 7.799, 7.818, 7.86, 7.976, 8.011, 8.09, 8.08, 8.12, 8.166, 8.287, 8.439, 8.506, 8.651, 8.75, 8.667, 8.714, 8.636, 8.671, 8.57, 8.568, 8.66, 8.836, 8.889, 8.833, 8.969, 8.995, 9.206, 9.166, 9.271, 9.366, 9.339, 9.412, 9.407, 9.402, 9.512, 9.58, 9.693, 9.984, 10.092, 10.104, 10.14, 10.117, 10.193, 10.404, 10.401, 10.47, 10.614, 10.563, 10.703, 10.859, 11.01, 11.022, 11.226, 11.294, 11.536, 11.521, 11.581, 11.65, 11.647, 11.791, 12.065, 12.318, 12.395, 12.573, 12.598, 12.827, 12.953, 13.095, 13.296, 13.263, 13.128, 13.037, 13.157, 13.21, 13.282, 13.326, 13.348, 13.435, 13.485, 13.596, 13.84, 14.258, 14.283, 14.429, 14.483, 14.894, 15.107, 15.12, 15.2, 15.415, 15.537, 15.496, 15.686, 15.662, 15.831, 15.779, 15.912, 16.217, 16.385, 16.522, 16.477, 16.715, 17.094, 17.433, 17.731, 17.791, 17.908, 18.235, 18.475, 18.661, 18.914, 19.025, 19.044, 19.147, 19.374, 19.82, 19.953, 19.962, 20.248, 20.61, 20.89, 21.114, 21.229, 21.337, 21.45, 21.326, 21.493, 21.603, 21.573, 21.451, 21.49, 21.401, 21.371, 21.392, 21.292, 21.384, 21.363, 21.378, 21.3]
[0.03, 0.035, 0.03333333333333333, 0.0625, 0.07, 0.07166666666666667, 0.06857142857142857, 0.0875, 0.10333333333333333, 0.131, 0.18, 0.248, 0.377, 0.434, 0.556, 0.862, 1.323, 1.78, 2.337, 2.89, 3.486, 4.075, 4.554, 5.139, 5.688, 6.021, 6.24, 6.478, 6.549, 6.635, 6.688, 6.699, 6.687, 6.685, 6.777, 6.804, 6.883, 6.897, 6.892, 6.999, 7.063, 7.141, 7.235, 7.255, 7.275, 7.396, 7.4, 7.483, 7.633, 7.602, 7.617, 7.61, 7.566, 7.709, 7.692, 7.641, 7.61, 7.478, 7.505, 7.541, 7.562, 7.687, 7.792, 7.866, 7.942, 8.126, 8.219, 8.284, 8.553, 8.538, 8.731, 8.602, 8.716, 8.798, 8.806, 8.748, 8.825, 9, 8.84, 8.92, 8.724, 8.938, 8.999, 9.033, 9.17, 9.289, 9.323, 9.394, 9.364, 9.456, 9.731, 9.717, 9.715, 9.671, 9.635, 9.6, 9.695, 9.895, 10.095, 10.234, 10.261, 10.381, 10.573, 10.552, 10.716, 10.853, 10.884, 10.771, 10.78, 10.85, 10.894, 10.98, 11.138, 11.416, 11.395, 11.556, 11.76, 11.983, 11.944, 12.064, 12.164, 12.203, 12.144, 12.32, 12.516, 12.554, 12.6, 12.676, 12.943, 12.947, 13.194, 13.31, 13.386, 13.303, 13.382, 13.563, 13.726, 13.721, 13.734, 13.926, 13.82, 14.048, 14.231, 14.287, 14.493, 14.628, 14.802, 14.991, 15.075, 15.262, 15.503, 15.597, 15.842, 16.106, 16.309, 16.382, 16.395, 16.62, 16.821, 16.982, 17.204, 17.442, 17.68, 18.03, 18.297, 18.528, 18.729, 18.982, 19.199, 19.334, 19.617, 19.903, 20.132, 20.406, 20.562, 20.735, 21.115, 21.278, 21.795, 22.068, 22.324, 22.561, 22.634, 22.678, 22.741, 22.994, 23.108, 23.176, 23.067, 23.21, 23.1, 23.068, 23.103, 23.138, 23.054, 23.017, 22.952, 22.952, 23.056]
