[0.01, 0.05, 0.05333333333333334, 0.0525, 0.064, 0.08333333333333333, 0.11142857142857143, 0.1425, 0.19, 0.341, 0.617, 1.009, 1.485, 1.855, 2.22, 2.603, 3.003, 3.314, 3.635, 3.783, 3.868, 3.899, 3.87, 3.963, 4.187, 4.437, 4.646, 4.917, 5.259, 5.45, 5.681, 5.902, 6.088, 6.291, 6.418, 6.33, 6.273, 6.2, 6.204, 6.342, 6.332, 6.277, 6.281, 6.314, 6.19, 6.275, 6.344, 6.364, 6.195, 6.176, 6.328, 6.472, 6.55, 6.536, 6.567, 6.592, 6.692, 6.932, 7.137, 7.268, 7.279, 7.26, 7.421, 7.422, 7.47, 7.609, 7.71, 7.742, 7.644, 7.586, 7.591, 7.645, 7.614, 7.901, 8.097, 8.087, 7.984, 7.972, 8.123, 8.377, 8.479, 8.546, 8.431, 8.356, 8.474, 8.53, 8.687, 8.955, 9.055, 9.075, 9.048, 9.094, 9.495, 9.597, 9.504, 9.618, 9.783, 9.705, 9.609, 9.574, 9.705, 9.891, 9.711, 9.668, 9.721, 9.671, 9.625, 9.571, 9.78, 9.897, 9.982, 9.993, 10.02, 10.132, 10.342, 10.528, 10.609, 10.877, 11.022, 11.113, 11.195, 11.298, 11.505, 11.546, 11.539, 11.71, 11.802, 11.64, 11.745, 11.927, 12.001, 12.038, 12.116, 12.305, 12.486, 12.597, 12.689, 13.055, 13.219, 13.215, 13.436, 13.511, 13.582, 13.669, 13.618, 13.689, 13.761, 13.765, 13.688, 13.975, 14.124, 14.369, 14.436, 14.557, 14.847, 14.874, 15.199, 15.222, 15.453, 15.418, 15.516, 15.568, 15.792, 16.11, 16.178, 16.252, 15.989, 16.241, 16.233, 16.432, 16.558, 16.643, 16.756, 16.814, 17.014, 17.35, 17.872, 18.126, 18.493, 18.775, 18.858, 19.163, 19.282, 19.398, 19.481, 19.559, 19.548, 19.544, 19.62, 19.667, 19.766, 19.74, 19.867, 19.839, 19.883, 19.937, 19.981, 19.976, 19.845]
[0.1, 0.13, 0.15333333333333332, 0.1675, 0.218, 0.32166666666666666, 0.4785714285714286, 0.73375, 0.9566666666666667, 1.205, 1.599, 1.979, 2.277, 2.753, 3.034, 3.312, 3.623, 3.713, 4.031, 4.334, 4.471, 4.646, 4.888, 4.991, 5.314, 5.594, 5.678, 5.955, 5.978, 5.858, 5.919, 5.974, 6.001, 6.072, 6.147, 6.161, 6.275, 6.26, 6.424, 6.6, 6.606, 6.636, 6.723, 6.7, 6.718, 6.714, 6.598, 6.593, 6.53, 6.471, 6.579, 6.545, 6.451, 6.487, 6.489, 6.589, 6.77, 6.887, 6.976, 7.08, 7.082, 7.322, 7.503, 7.611, 7.622, 7.515, 7.626, 7.638, 7.558, 7.597, 7.623, 7.651, 7.744, 7.847, 7.88, 8.066, 8.145, 8.303, 8.451, 8.512, 8.747, 8.705, 8.586, 8.54, 8.607, 8.647, 8.557, 8.592, 8.595, 8.586, 8.493, 8.65, 8.792, 9, 8.973, 8.995, 9.086, 9.054, 9.101, 9.163, 9.155, 9.169, 9.352, 9.242, 9.362, 9.49, 9.735, 9.882, 10.054, 10.114, 10.247, 10.341, 10.382, 10.511, 10.714, 10.859, 10.823, 10.886, 10.949, 11.205, 11.36, 11.445, 11.466, 11.523, 11.59, 11.592, 11.699, 11.795, 12.084, 12.1, 12.172, 12.162, 12.428, 12.479, 12.607, 12.666, 12.627, 12.86, 12.648, 12.716, 12.87, 12.945, 12.795, 12.885, 12.945, 13.082, 13.519, 13.611, 13.885, 14.17, 14.256, 14.462, 14.833, 15.222, 15.356, 15.622, 15.907, 15.869, 16.056, 16.182, 16.404, 16.749, 16.82, 16.918, 17.065, 17.276, 17.169, 17.55, 17.878, 18.082, 18.318, 18.44, 18.567, 18.731, 18.929, 19.033, 19.263, 19.321, 19.348, 19.514, 19.695, 19.77, 20.116, 20.311, 20.599, 20.756, 20.914, 21.136, 21.24, 21.286, 21.266, 21.304, 21.251, 21.231, 21.108, 21.107, 21.107, 21.184, 21.098]
[0.07, 0.045, 0.056666666666666664, 0.0725, 0.072, 0.08833333333333333, 0.13, 0.18125, 0.2511111111111111, 0.387, 0.636, 0.961, 1.402, 1.828, 2.255, 2.677, 3.003, 3.42, 3.758, 3.99, 4.257, 4.596, 4.759, 4.924, 5.089, 5.283, 5.507, 5.697, 5.982, 6.183, 6.488, 6.457, 6.554, 6.611, 6.666, 6.599, 6.714, 6.88, 6.931, 7.057, 6.88, 6.788, 6.659, 6.599, 6.605, 6.682, 6.651, 6.511, 6.443, 6.386, 6.603, 6.858, 7.004, 7.053, 7.128, 7.204, 7.256, 7.309, 7.502, 7.558, 7.494, 7.539, 7.596, 7.738, 7.695, 7.806, 7.91, 7.937, 7.788, 7.92, 7.862, 7.898, 7.956, 8.019, 8.242, 8.331, 8.357, 8.503, 8.667, 8.586, 8.69, 8.661, 8.638, 8.632, 8.634, 8.616, 8.717, 8.614, 8.608, 8.864, 8.885, 9.023, 9.157, 9.295, 9.275, 9.251, 9.222, 9.335, 9.44, 9.307, 9.514, 9.451, 9.422, 9.393, 9.591, 9.776, 9.911, 9.967, 9.991, 10.127, 10.133, 10.342, 10.44, 10.557, 10.577, 10.637, 10.769, 10.933, 11.199, 11.23, 11.315, 11.327, 11.595, 11.678, 11.85, 11.872, 11.804, 11.914, 11.745, 11.796, 11.853, 11.998, 12.073, 12.185, 12.149, 12.343, 12.58, 12.73, 12.925, 13.157, 13.411, 13.437, 13.571, 13.711, 13.81, 13.893, 14.028, 14.07, 14.348, 14.577, 14.538, 14.894, 14.926, 15.137, 15.275, 15.436, 15.539, 15.665, 15.69, 15.765, 15.938, 15.859, 15.901, 15.908, 16.112, 16.357, 16.371, 16.491, 16.623, 16.711, 16.739, 16.878, 17.099, 17.375, 17.424, 17.374, 17.616, 17.879, 18.057, 18.354, 18.604, 18.883, 18.957, 19.085, 19.288, 19.39, 19.411, 19.468, 19.492, 19.416, 19.613, 19.659, 19.856, 19.782, 20.019, 20.093, 20.283, 20.371, 20.428]
[0.08, 0.075, 0.07666666666666666, 0.09, 0.11, 0.12166666666666667, 0.16857142857142857, 0.2125, 0.31777777777777777, 0.562, 0.895, 1.254, 1.616, 1.996, 2.364, 2.759, 3.205, 3.664, 3.907, 4.151, 4.336, 4.46, 4.637, 4.869, 5.016, 5.217, 5.262, 5.397, 5.655, 5.711, 5.951, 6.188, 6.271, 6.319, 6.405, 6.462, 6.718, 6.652, 6.787, 6.85, 6.766, 6.758, 6.785, 6.822, 6.901, 6.988, 6.937, 6.958, 6.817, 6.932, 7.005, 7.057, 7.188, 7.143, 7.173, 7.057, 7.13, 7.255, 7.381, 7.405, 7.434, 7.49, 7.414, 7.494, 7.513, 7.699, 7.75, 7.83, 7.945, 7.927, 7.957, 8.058, 8.215, 8.231, 8.291, 8.328, 8.354, 8.446, 8.411, 8.534, 8.624, 8.518, 8.575, 8.589, 8.666, 8.792, 8.7, 8.576, 8.62, 8.552, 8.527, 8.525, 8.535, 8.728, 8.838, 8.727, 9.007, 9.263, 9.42, 9.524, 9.66, 9.748, 9.773, 9.745, 9.716, 9.938, 9.981, 9.947, 9.978, 10.158, 10.158, 10.354, 10.501, 10.651, 10.822, 10.795, 10.827, 10.876, 10.945, 11.01, 11.155, 11.292, 11.409, 11.492, 11.632, 11.673, 11.661, 11.976, 12.183, 12.229, 12.283, 12.281, 12.275, 12.421, 12.413, 12.484, 12.651, 12.523, 12.553, 12.703, 12.756, 12.96, 13.133, 13.146, 13.266, 13.575, 13.616, 13.693, 13.837, 13.95, 14.127, 14.02, 14.121, 14.209, 14.318, 14.387, 14.54, 15.007, 15.082, 15.309, 15.382, 15.653, 15.882, 16.163, 16.345, 16.477, 16.748, 16.567, 16.8, 16.895, 17.354, 17.614, 17.741, 17.92, 18.169, 18.56, 18.623, 18.996, 19.347, 19.593, 19.666, 19.864, 20.197, 20.375, 20.543, 20.586, 20.839, 21.092, 20.996, 21.046, 21.072, 21.029, 21.002, 21.161, 21.169, 21.061, 21.186, 21.029, 21.135]
[0.05, 0.05, 0.04666666666666667, 0.0475, 0.054, 0.085, 0.18, 0.34875, 0.5755555555555556, 0.821, 1.224, 1.647, 2.118, 2.541, 2.946, 3.406, 3.739, 4.136, 4.415, 4.655, 4.877, 4.988, 5.143, 5.343, 5.482, 5.67, 5.866, 5.937, 6.054, 6.075, 5.984, 6.113, 6.127, 6.165, 6.318, 6.195, 6.263, 6.275, 6.287, 6.352, 6.527, 6.476, 6.465, 6.469, 6.468, 6.616, 6.66, 6.71, 6.743, 6.763, 6.672, 6.754, 6.893, 6.969, 7.017, 6.904, 6.924, 7.008, 7.082, 7.25, 7.322, 7.464, 7.522, 7.537, 7.612, 7.829, 7.814, 7.867, 7.922, 7.888, 8.026, 8.037, 7.934, 7.99, 8.029, 8.039, 8.254, 8.269, 8.37, 8.447, 8.471, 8.459, 8.534, 8.609, 8.62, 8.653, 8.53, 8.554, 8.5, 8.515, 8.665, 8.814, 8.982, 9.044, 8.929, 9.2, 9.333, 9.456, 9.587, 9.701, 9.588, 9.509, 9.564, 9.61, 9.892, 9.822, 9.824, 9.85, 9.947, 9.997, 10.084, 10.273, 10.273, 10.363, 10.449, 10.588, 10.86, 10.964, 10.907, 11.121, 11.113, 11.123, 11.23, 11.266, 11.334, 11.175, 11.152, 11.155, 11.311, 11.396, 11.674, 11.735, 11.747, 11.977, 12.086, 12.374, 12.354, 12.52, 12.622, 12.586, 12.696, 12.862, 13.011, 13.046, 13.227, 13.348, 13.562, 13.811, 13.952, 14.092, 14.131, 14.297, 14.395, 14.439, 14.384, 14.469, 14.621, 14.612, 14.75, 14.792, 14.989, 15.113, 15.307, 15.461, 15.717, 16.068, 16.188, 16.444, 16.63, 16.875, 16.951, 16.932, 17.14, 17.399, 17.62, 17.61, 17.916, 18.095, 18.426, 18.663, 18.956, 19.246, 19.514, 19.75, 19.902, 20.078, 20.263, 20.394, 20.403, 20.386, 20.501, 20.685, 20.679, 20.66, 20.665, 20.615, 20.482, 20.448, 20.422]
[0.05, 0.045, 0.05, 0.0675, 0.09, 0.12666666666666668, 0.20142857142857143, 0.33125, 0.5077777777777778, 0.733, 1.01, 1.465, 1.812, 2.211, 2.524, 2.912, 3.108, 3.275, 3.369, 3.616, 3.867, 3.999, 4.181, 4.279, 4.496, 4.715, 5.14, 5.433, 5.807, 5.989, 6.057, 6.089, 6.176, 6.341, 6.501, 6.432, 6.471, 6.618, 6.503, 6.44, 6.507, 6.549, 6.55, 6.578, 6.463, 6.637, 6.647, 6.699, 6.906, 6.864, 6.871, 6.899, 7.09, 7.061, 7.179, 7.041, 7.037, 7.02, 6.967, 7.146, 7.28, 7.41, 7.297, 7.311, 7.51, 7.63, 7.77, 7.789, 7.854, 7.883, 7.962, 7.958, 8.145, 8.266, 8.236, 8.331, 8.214, 8.305, 8.42, 8.475, 8.506, 8.67, 8.641, 8.639, 8.599, 8.631, 8.892, 9.013, 9.15, 9.091, 9.069, 9.103, 9.275, 9.437, 9.586, 9.682, 9.683, 9.661, 9.534, 9.738, 9.793, 9.773, 9.737, 9.922, 9.821, 9.856, 9.786, 9.828, 9.935, 9.945, 9.97, 10.17, 10.333, 10.35, 10.507, 10.577, 10.803, 10.987, 11.228, 11.353, 11.585, 11.474, 11.443, 11.498, 11.674, 11.745, 11.552, 11.631, 11.723, 11.725, 11.745, 11.787, 11.958, 12.084, 12.162, 12.282, 12.735, 12.764, 12.652, 12.759, 12.949, 13.158, 13.231, 13.298, 13.451, 13.667, 13.663, 13.763, 14.147, 14.346, 14.518, 14.662, 14.908, 15.088, 15.081, 15.296, 15.245, 15.413, 15.393, 15.585, 15.711, 15.843, 16.039, 16.136, 16.487, 16.471, 16.911, 17.096, 17.276, 17.419, 17.549, 17.75, 17.724, 17.952, 18.055, 18.321, 18.425, 18.644, 18.985, 19.211, 19.363, 19.645, 19.804, 19.902, 19.998, 20.137, 20.322, 20.293, 20.257, 20.254, 20.232, 20.195, 20.211, 20.226, 20.352, 20.415, 20.405, 20.568, 20.662]
[0.06, 0.08, 0.09666666666666666, 0.1325, 0.162, 0.23666666666666666, 0.3342857142857143, 0.4225, 0.57, 0.692, 1.002, 1.364, 1.818, 2.298, 2.576, 2.93, 3.234, 3.58, 3.859, 4.17, 4.391, 4.506, 4.587, 4.647, 4.91, 5.016, 5.32, 5.532, 5.775, 6.026, 6.224, 6.434, 6.48, 6.577, 6.691, 6.835, 6.828, 6.834, 6.733, 6.611, 6.583, 6.56, 6.615, 6.618, 6.627, 6.587, 6.672, 6.792, 6.872, 6.963, 6.967, 7.003, 7.113, 7.221, 7.198, 7.331, 7.323, 7.397, 7.382, 7.443, 7.48, 7.582, 7.515, 7.508, 7.657, 7.605, 7.615, 7.535, 7.713, 7.663, 7.76, 7.918, 7.869, 7.927, 7.898, 8.012, 7.99, 8.004, 7.95, 8.133, 8.123, 7.96, 8.132, 8.097, 8.137, 8.246, 8.349, 8.411, 8.486, 8.425, 8.584, 8.661, 8.682, 8.903, 9.088, 9.05, 9.095, 9.169, 9.25, 9.29, 9.207, 9.199, 9.345, 9.406, 9.441, 9.539, 9.59, 9.643, 9.745, 9.966, 10.011, 10.225, 10.323, 10.33, 10.362, 10.483, 10.606, 10.661, 10.636, 10.747, 11.008, 10.987, 11.023, 10.99, 11.131, 11.174, 11.261, 11.46, 11.633, 11.678, 11.676, 11.832, 11.963, 12.035, 12.1, 12.175, 12.182, 12.258, 12.35, 12.455, 12.692, 12.772, 12.796, 13.03, 13.155, 13.182, 13.345, 13.454, 13.56, 13.685, 13.691, 13.951, 14.205, 14.472, 14.503, 14.861, 15.115, 15.191, 15.574, 15.672, 15.725, 15.557, 15.792, 15.908, 16.159, 16.282, 16.451, 16.736, 16.479, 16.647, 17.049, 17.512, 17.497, 17.618, 17.916, 18.081, 18.316, 18.547, 18.994, 19.285, 19.327, 19.557, 19.843, 19.998, 20.109, 20.332, 20.362, 20.515, 20.568, 20.665, 20.889, 20.982, 21.073, 21.286, 21.278, 21.266, 21.425, 21.406, 21.359]
[0.04, 0.075, 0.06333333333333334, 0.065, 0.06, 0.06833333333333333, 0.07571428571428572, 0.0775, 0.08777777777777777, 0.118, 0.153, 0.28, 0.528, 0.802, 1.151, 1.531, 1.953, 2.353, 2.866, 3.312, 3.737, 4.156, 4.406, 4.619, 4.869, 5.025, 5.176, 5.337, 5.432, 5.567, 5.823, 5.949, 6.091, 6.307, 6.359, 6.535, 6.61, 6.662, 6.725, 6.77, 6.664, 6.608, 6.637, 6.603, 6.634, 6.49, 6.476, 6.628, 6.68, 6.68, 6.842, 6.912, 6.984, 7.049, 7.059, 7.182, 7.22, 7.281, 7.275, 7.334, 7.291, 7.441, 7.426, 7.445, 7.561, 7.637, 7.81, 7.756, 7.767, 7.864, 7.906, 7.895, 8.074, 8.084, 8.036, 8.123, 8.227, 8.379, 8.458, 8.541, 8.647, 8.719, 8.718, 8.92, 9.1, 9.254, 9.181, 9.225, 9.411, 9.43, 9.522, 9.498, 9.557, 9.465, 9.474, 9.507, 9.616, 9.52, 9.435, 9.482, 9.417, 9.477, 9.527, 9.704, 9.597, 9.678, 9.674, 9.869, 10.059, 10.111, 10.137, 10.253, 10.373, 10.418, 10.761, 10.763, 10.982, 11.061, 11.113, 11.296, 11.69, 11.803, 11.891, 11.836, 11.691, 11.81, 11.78, 11.924, 11.919, 12.105, 11.995, 12.078, 12.085, 12.257, 12.725, 12.852, 12.836, 12.771, 12.979, 12.946, 13.058, 13.291, 13.4, 13.738, 13.634, 13.6, 13.878, 14.069, 14.237, 14.245, 14.414, 14.451, 14.673, 14.687, 14.888, 15.156, 15.293, 15.449, 15.437, 15.699, 15.861, 15.818, 15.99, 16.033, 16.236, 16.433, 16.673, 16.795, 17.154, 17.343, 17.496, 17.753, 17.962, 18.175, 18.278, 18.356, 18.438, 18.633, 18.578, 18.771, 18.899, 19.068, 18.971, 18.985, 19.003, 19.043, 19.122, 19.226, 19.426, 19.357, 19.423, 19.506, 19.63, 19.684, 19.694, 19.769, 19.806, 19.753, 19.664]
[0.12, 0.11, 0.14, 0.2375, 0.332, 0.5316666666666666, 0.7457142857142857, 1.06625, 1.4077777777777778, 1.655, 2.076, 2.474, 2.977, 3.186, 3.383, 3.665, 3.972, 4.153, 4.239, 4.465, 4.585, 4.655, 4.706, 4.992, 5.387, 5.674, 5.761, 5.78, 5.955, 5.966, 6.086, 6.164, 6.18, 6.212, 6.224, 6.103, 6.119, 6.193, 6.203, 6.289, 6.334, 6.377, 6.396, 6.454, 6.382, 6.468, 6.573, 6.629, 6.627, 6.611, 6.525, 6.786, 6.957, 6.992, 7.089, 7.053, 7.036, 7.147, 7.215, 7.232, 7.351, 7.268, 7.168, 7.255, 7.295, 7.383, 7.438, 7.466, 7.477, 7.536, 7.475, 7.487, 7.538, 7.545, 7.675, 7.657, 7.74, 7.837, 7.912, 7.99, 8.208, 8.199, 8.414, 8.613, 8.596, 8.812, 8.863, 8.984, 8.934, 8.934, 9.074, 9.156, 9.166, 9.107, 9.22, 9.261, 9.291, 9.274, 9.456, 9.555, 9.491, 9.623, 9.606, 9.628, 9.568, 9.565, 9.601, 9.583, 9.618, 9.667, 9.667, 9.876, 9.863, 9.938, 10.198, 10.252, 10.406, 10.43, 10.568, 10.652, 10.807, 10.782, 11.171, 11.402, 11.418, 11.436, 11.436, 11.537, 11.657, 11.917, 11.865, 11.971, 12.069, 12.118, 12.264, 12.437, 12.625, 12.801, 12.853, 12.849, 13.013, 13.148, 13.265, 13.399, 13.362, 13.503, 13.661, 13.889, 14.211, 14.375, 14.606, 14.792, 14.641, 14.744, 15.065, 15.207, 15.427, 15.49, 15.561, 15.742, 15.867, 15.951, 16.241, 16.546, 16.513, 16.819, 16.96, 17.134, 17.265, 17.482, 17.739, 17.816, 18.041, 18.101, 18.471, 18.584, 18.62, 18.849, 19.096, 19.214, 19.37, 19.713, 19.933, 20.066, 20.114, 20.21, 20.404, 20.351, 20.39, 20.399, 20.539, 20.5, 20.441, 20.493, 20.619, 20.76, 20.805, 20.891, 21.025]
[0.03, 0.025, 0.02666666666666667, 0.045, 0.054, 0.08666666666666667, 0.11714285714285715, 0.1775, 0.23333333333333334, 0.381, 0.617, 1.024, 1.396, 1.878, 2.288, 2.585, 2.99, 3.385, 3.673, 3.925, 4.162, 4.263, 4.473, 4.525, 4.732, 4.967, 5.245, 5.286, 5.581, 5.749, 5.96, 6.136, 6.129, 6.292, 6.294, 6.391, 6.313, 6.547, 6.487, 6.532, 6.515, 6.473, 6.585, 6.638, 6.685, 6.82, 6.84, 6.889, 7.032, 7.125, 7.153, 7.169, 7.197, 7.109, 7.245, 7.254, 7.333, 7.204, 7.236, 7.242, 7.159, 7.29, 7.336, 7.323, 7.315, 7.297, 7.297, 7.496, 7.463, 7.526, 7.726, 7.72, 7.705, 7.931, 8.014, 7.95, 7.976, 7.99, 8.157, 8.176, 8.204, 8.399, 8.493, 8.566, 8.56, 8.646, 8.771, 8.665, 8.703, 8.75, 8.792, 8.634, 8.631, 8.599, 8.647, 8.72, 8.737, 8.873, 8.909, 9.072, 9.121, 9.421, 9.508, 9.528, 9.447, 9.511, 9.634, 9.764, 9.887, 9.945, 10.096, 10.079, 10.262, 10.417, 10.554, 10.644, 10.641, 10.679, 10.75, 10.736, 10.753, 10.804, 10.849, 10.961, 11.114, 11.302, 11.608, 11.66, 11.703, 11.81, 11.91, 12.037, 12.138, 12.138, 12.253, 12.358, 12.241, 12.528, 12.609, 12.618, 12.701, 12.758, 12.951, 13.223, 13.453, 13.484, 13.74, 13.855, 14.107, 14.367, 14.641, 14.765, 14.798, 14.917, 15.023, 15.118, 15.219, 15.362, 15.404, 15.508, 15.71, 15.842, 16.193, 16.301, 16.359, 16.767, 16.972, 17.103, 17.399, 17.71, 17.794, 18.018, 17.98, 18.158, 18.441, 18.489, 18.739, 19.041, 19.123, 19.331, 19.583, 19.861, 20.189, 20.296, 20.5, 20.676, 20.718, 20.71, 20.818, 20.776, 20.795, 20.731, 20.666, 20.741, 20.722, 20.769, 20.822, 20.802, 20.864]
